神说 要有光
 
 {  2801.000       ,  9.686          
 },{  5024701.000    ,  4.288          
 },{  5024901.000    ,  4.288          
 },{  5025101.000    ,  4.287          
 },{  5025401.000    ,  4.288          
 },{  5025601.000    ,  4.288          
 },{  5025801.000    ,  4.288          
 },{  5026101.000    ,  4.287          
 },{  5026301.000    ,  4.287          
 },{  5026501.000    ,  4.288          
 },{  5026701.000    ,  4.288          
 },{  5027001.000    ,  4.287          
 },{  5027201.000    ,  4.287          
 },{  5027501.000    ,  4.288          
 },{  5027701.000    ,  4.288          
 },{  5027901.000    ,  4.288          
 },{  5028101.000    ,  4.287          
 },{  5028401.000    ,  4.288          
 },{  5028601.000    ,  4.288          
 },{  5028801.000    ,  4.288          
 },{  5029001.000    ,  4.287          
 },{  5029301.000    ,  4.287          
 },{  5029501.000    ,  4.288          
 },{  5029701.000    ,  4.288          
 },{  5030001.000    ,  4.287          
 },{  5030201.000    ,  4.287          
 },{  5030401.000    ,  4.288          
 },{  5030601.000    ,  4.288          
 },{  5030901.000    ,  4.288          
 },{  5031101.000    ,  4.287          
 },{  5031301.000    ,  4.287          
 },{  5031601.000    ,  4.288          
 },{  5031801.000    ,  4.288          
 },{  5032001.000    ,  4.287          
 },{  5032201.000    ,  4.287          
 },{  5032501.000    ,  4.288          
 },{  5032701.000    ,  4.288          
 },{  5032901.000    ,  4.288          
 },{  5033101.000    ,  4.287          
 },{  5033401.000    ,  4.288          
 },{  5033601.000    ,  4.288          
 },{  5033801.000    ,  4.288          
 },{  5034001.000    ,  4.287          
 },{  5034301.000    ,  4.287          
 },{  5034501.000    ,  4.288          
 },{  5034801.000    ,  4.288          
 },{  5035001.000    ,  4.287          
 },{  5035201.000    ,  4.287          
 },{  5035501.000    ,  4.288          
 },{  5035701.000    ,  4.288          
 },{  5035901.000    ,  4.288          
 },{  5036101.000    ,  4.287          
 },{  5036401.000    ,  4.288          
 },{  5036601.000    ,  4.288          
 },{  5036801.000    ,  4.288          
 },{  5037001.000    ,  4.287          
 },{  5037301.000    ,  4.287          
 },{  5037501.000    ,  4.288          
 },{  5037701.000    ,  4.288          
 },{  5038001.000    ,  4.287          
 },{  5038201.000    ,  4.287          
 },{  5038401.000    ,  4.288          
 },{  5038601.000    ,  4.288          
 },{  5038901.000    ,  4.288          
 },{  5039101.000    ,  4.287          
 },{  5039301.000    ,  4.287          
 },{  5039501.000    ,  4.288          
 },{  5039801.000    ,  4.288          
 },{  5040001.000    ,  4.287          
 },{  5040201.000    ,  4.287          
 },{  5040501.000    ,  4.288          
 },{  5040701.000    ,  4.288          
 },{  5040901.000    ,  4.288          
 },{  5041101.000    ,  4.287          
 },{  5041401.000    ,  4.288          
 },{  5041701.000    ,  4.288          
 },{  5041901.000    ,  4.288          
 },{  5042101.000    ,  4.287          
 },{  5042401.000    ,  4.288          
 },{  5042601.000    ,  4.288          
 },{  5042901.000    ,  4.288          
 },{  5043101.000    ,  4.287          
 },{  5043301.000    ,  4.287          
 },{  5043501.000    ,  4.288          
 },{  5043801.000    ,  4.288          
 },{  5044001.000    ,  4.287          
 },{  5044201.000    ,  4.287          
 },{  5044501.000    ,  4.288          
 },{  5044701.000    ,  4.288          
 },{  5044901.000    ,  4.288          
 },{  5045101.000    ,  4.287          
 },{  5045401.000    ,  4.288          
 },{  5045601.000    ,  4.288          
 },{  5045801.000    ,  4.288          
 },{  5046001.000    ,  4.287          
 },{  5046301.000    ,  4.287          
 },{  5046501.000    ,  4.288          
 },{  5046701.000    ,  4.288          
 },{  5047001.000    ,  4.287          
 },{  5047201.000    ,  4.287          
 },{  5047401.000    ,  4.288          
 },{  5047601.000    ,  4.288          
 },{  5047901.000    ,  4.288          
 },{  5048101.000    ,  4.287          
 },{  5048401.000    ,  4.288          
 },{  5048601.000    ,  4.288          
 },{  5048901.000    ,  4.288          
 },{  5049101.000    ,  4.287          
 },{  5049301.000    ,  4.287          
 },{  5049601.000    ,  4.288          
 },{  5049801.000    ,  4.288          
 },{  5050001.000    ,  4.287          
 },{  5050301.000    ,  4.287          
 },{  5050501.000    ,  4.288          
 },{  5050701.000    ,  4.288          
 },{  5050901.000    ,  4.288          
 },{  5051201.000    ,  4.287          
 },{  5051401.000    ,  4.288          
 },{  5051601.000    ,  4.288          
 },{  5051901.000    ,  4.288          
 },{  5052101.000    ,  4.287          
 },{  5052301.000    ,  4.287          
 },{  5052501.000    ,  4.288          
 },{  5052801.000    ,  4.288          
 },{  5053001.000    ,  4.287          
 },{  5053201.000    ,  4.287          
 },{  5053501.000    ,  4.288          
 },{  5053701.000    ,  4.288          
 },{  5053901.000    ,  4.288          
 },{  5054101.000    ,  4.287          
 },{  5054401.000    ,  4.288          
 },{  5054601.000    ,  4.288          
 },{  5054801.000    ,  4.288          
 },{  5055001.000    ,  4.287          
 },{  5055301.000    ,  4.287          
 },{  5055601.000    ,  4.288          
 },{  5055901.000    ,  4.288          
 },{  5056101.000    ,  4.287          
 },{  5056301.000    ,  4.287          
 },{  5056501.000    ,  4.288          
 },{  5056801.000    ,  4.288          
 },{  5057001.000    ,  4.287          
 },{  5057201.000    ,  4.287          
 },{  5057401.000    ,  4.288          
 },{  5057701.000    ,  4.288          
 },{  5057901.000    ,  4.288          
 },{  5058101.000    ,  4.287          
 },{  5058301.000    ,  4.287          
 },{  5058601.000    ,  4.288          
 },{  5058801.000    ,  4.288          
 },{  5059001.000    ,  4.287          
 },{  5059201.000    ,  4.287          
 },{  5059501.000    ,  4.288          
 },{  5059701.000    ,  4.288          
 },{  5059901.000    ,  4.288          
 },{  5060101.000    ,  4.287          
 },{  5060401.000    ,  4.288          
 },{  5060601.000    ,  4.288          
 },{  5060801.000    ,  4.288          
 },{  5061101.000    ,  4.287          
 },{  5061401.000    ,  4.288          
 },{  5061701.000    ,  4.288          
 },{  5061901.000    ,  4.288          
 },{  5062101.000    ,  4.287          
 },{  5062301.000    ,  4.287          
 },{  5062601.000    ,  4.288          
 },{  5062801.000    ,  4.288          
 },{  5063001.000    ,  4.287          
 },{  5063301.000    ,  4.287          
 },{  5063501.000    ,  4.288          
 },{  5063701.000    ,  4.288          
 },{  5064001.000    ,  4.287          
 },{  5064201.000    ,  4.287          
 },{  5064401.000    ,  4.288          
 },{  5064701.000    ,  4.288          
 },{  5064901.000    ,  4.288          
 },{  5065101.000    ,  4.287          
 },{  5065301.000    ,  4.287          
 },{  5065601.000    ,  4.288          
 },{  5065801.000    ,  4.288          
 },{  5066001.000    ,  4.287          
 },{  5066301.000    ,  4.287          
 },{  5066501.000    ,  4.288          
 },{  5066701.000    ,  4.288          
 },{  5066901.000    ,  4.288          
 },{  5067201.000    ,  4.287          
 },{  5067401.000    ,  4.288          
 },{  5067601.000    ,  4.288          
 },{  5067801.000    ,  4.288          
 },{  5068101.000    ,  4.287          
 },{  5068301.000    ,  4.287          
 },{  5068701.000    ,  4.288          
 },{  5068901.000    ,  4.288          
 },{  5069101.000    ,  4.287          
 },{  5069401.000    ,  4.288          
 },{  5069601.000    ,  4.288          
 },{  5069801.000    ,  4.288          
 },{  5070001.000    ,  4.287          
 },{  5070301.000    ,  4.287          
 },{  5070501.000    ,  4.288          
 },{  5070701.000    ,  4.288          
 },{  5071001.000    ,  4.287          
 },{  5071201.000    ,  4.287          
 },{  5071401.000    ,  4.288          
 },{  5071701.000    ,  4.288          
 },{  5071901.000    ,  4.288          
 },{  5072101.000    ,  4.287          
 },{  5072301.000    ,  4.287          
 },{  5072601.000    ,  4.288          
 },{  5072801.000    ,  4.288          
 },{  5073001.000    ,  4.287          
 },{  5073201.000    ,  4.287          
 },{  5073501.000    ,  4.288          
 },{  5073701.000    ,  4.288          
 },{  5073901.000    ,  4.288          
 },{  5074201.000    ,  4.287          
 },{  5074401.000    ,  4.288          
 },{  5074601.000    ,  4.288          
 },{  5074801.000    ,  4.288          
 },{  5075101.000    ,  4.287          
 },{  5075301.000    ,  4.287          
 },{  5075501.000    ,  4.288          
 },{  5075701.000    ,  4.288          
 },{  5076101.000    ,  4.287          
 },{  5076301.000    ,  4.287          
 },{  5076601.000    ,  4.288          
 },{  5076801.000    ,  4.288          
 },{  5077001.000    ,  4.287          
 },{  5077301.000    ,  4.287          
 },{  5077501.000    ,  4.288          
 },{  5077701.000    ,  4.288          
 },{  5078001.000    ,  4.287          
 },{  5078201.000    ,  4.287          
 },{  5078401.000    ,  4.288          
 },{  5078601.000    ,  4.288          
 },{  5078901.000    ,  4.288          
 },{  5079101.000    ,  4.287          
 },{  5079301.000    ,  4.287          
 },{  5079601.000    ,  4.288          
 },{  5079801.000    ,  4.288          
 },{  5080001.000    ,  4.287          
 },{  5080201.000    ,  4.287          
 },{  5080501.000    ,  4.288          
 },{  5080701.000    ,  4.288          
 },{  5080901.000    ,  4.288          
 },{  5081101.000    ,  4.287          
 },{  5081401.000    ,  4.288          
 },{  5081601.000    ,  4.288          
 },{  5081801.000    ,  4.288          
 },{  5082101.000    ,  4.287          
 },{  5082301.000    ,  4.287          
 },{  5082501.000    ,  4.288          
 },{  5082701.000    ,  4.288          
 },{  5083001.000    ,  4.287          
 },{  5083201.000    ,  4.287          
 },{  5083601.000    ,  4.288          
 },{  5083801.000    ,  4.288          
 },{  5084001.000    ,  4.287          
 },{  5084201.000    ,  4.287          
 },{  5084501.000    ,  4.288          
 },{  5084701.000    ,  4.288          
 },{  5084901.000    ,  4.288          
 },{  5085201.000    ,  4.287          
 },{  5085401.000    ,  4.288          
 },{  5085601.000    ,  4.288          
 },{  5085901.000    ,  4.288          
 },{  5086101.000    ,  4.287          
 },{  5086301.000    ,  4.287          
 },{  5086501.000    ,  4.288          
 },{  5086801.000    ,  4.288          
 },{  5087001.000    ,  4.287          
 },{  5087201.000    ,  4.287          
 },{  5087401.000    ,  4.288          
 },{  5087701.000    ,  4.288          
 },{  5087901.000    ,  4.288          
 },{  5088101.000    ,  4.287          
 },{  5088401.000    ,  4.287          
 },{  5088601.000    ,  4.288          
 },{  5088801.000    ,  4.288          
 },{  5089001.000    ,  4.287          
 },{  5089301.000    ,  4.287          
 },{  5089501.000    ,  4.288          
 },{  5089701.000    ,  4.288          
 },{  5089901.000    ,  4.288          
 },{  5090201.000    ,  4.287          
 },{  5090401.000    ,  4.287          
 },{  5090601.000    ,  4.288          
 },{  5090901.000    ,  4.288          
 },{  5091101.000    ,  4.287          
 },{  5091301.000    ,  4.287          
 },{  5091501.000    ,  4.288          
 },{  5091801.000    ,  4.288          
 },{  5092001.000    ,  4.287          
 },{  5092201.000    ,  4.287          
 },{  5092501.000    ,  4.288          
 },{  5092701.000    ,  4.288          
 },{  5092901.000    ,  4.288          
 },{  5093101.000    ,  4.287          
 },{  5093401.000    ,  4.287          
 },{  5093601.000    ,  4.288          
 },{  5093801.000    ,  4.288          
 },{  5094001.000    ,  4.287          
 },{  5094301.000    ,  4.287          
 },{  5094501.000    ,  4.288          
 },{  5094701.000    ,  4.288          
 },{  5095001.000    ,  4.287          
 },{  5095201.000    ,  4.287          
 },{  5095401.000    ,  4.287          
 },{  5095601.000    ,  4.288          
 },{  5095901.000    ,  4.288          
 },{  5096101.000    ,  4.287          
 },{  5096301.000    ,  4.287          
 },{  5096601.000    ,  4.288          
 },{  5096801.000    ,  4.288          
 },{  5097001.000    ,  4.287          
 },{  5097201.000    ,  4.287          
 },{  5097501.000    ,  4.288          
 },{  5097701.000    ,  4.288          
 },{  5097901.000    ,  4.288          
 },{  5098101.000    ,  4.287          
 },{  5098401.000    ,  4.287          
 },{  5098601.000    ,  4.288          
 },{  5098801.000    ,  4.288          
 },{  5099101.000    ,  4.287          
